1B	1C	2B	2C	3B	3C	4B	4C	5B	5C	6B	6C	7B	7C	8B	8C	9B	9C	10B	10C	11B	11C	12B	12C	13B	13C	14B	14C	15B	15C	16B	16C	17B	17C	18B	18C	19B	19C	20B	20C	22B	22C	23B	23C	24B	24C	25B	GeneName
12.0078932740196	11.753302207878	11.4893766520845	12.3058003763921	11.6948309065987	12.2476600207092	12.284910898418	11.923352778301	11.9121382318569	11.7658040145223	11.9795822795448	11.9126487235243	12.1469009930485	12.4291891924501	11.4276678905682	11.4522892713713	11.2677463779477	12.032520799481	12.7909932336186	11.8828037244569	12.059263166822	12.2489016879878	10.7804787867838	12.4933611968974	11.4423261036511	12.1179247311467	11.2802776025078	11.6183061585215	10.6176685504459	12.3178256096132	11.6116716441124	12.5970163242444	11.6276208873531	11.7293355372123	11.4401134688988	11.9290063010655	11.4924960273849	12.015220426966	11.4889959327609	11.7223954047503	11.7942666954909	12.0259145742004	11.303698441207	12.1460345068345	11.7966184423116	11.8230242447096	12.3298162886749	DAG1
13.985789936327	14.9123329963502	14.2941240359735	14.9875315026518	14.343000778798	14.7445076313664	14.0174360640709	14.517855004354	14.1394401657547	14.6397229286555	14.4437187331644	14.9728741177641	14.4037086802476	14.8404964360606	14.3646525444568	14.4249080380317	14.3159718823509	14.5133208093016	14.2410113819003	14.5926231772072	14.7666683660358	14.7933276577878	14.3293935832843	14.3091238843835	14.5211237294007	14.7894821055268	14.7293897274682	14.4322232694403	14.5324350858662	14.3257140512663	14.3355530525607	15.1112656299503	14.6754849738706	14.2433871856148	14.673067944957	14.4692819721612	14.4799101595671	13.8761169356592	15.1562995958648	14.5227240946372	14.356411539956	13.6943739507726	14.6678858297867	14.2737494182415	14.735024022996	13.9991301732993	14.4108073757978	DARS1
11.3647189461318	11.4247123729012	11.295251507127	10.6560541058566	11.8111142209539	10.4691991834123	10.8788578229852	11.477765050492	10.8550859644447	11.1275290194929	10.8870208270984	11.3682810157613	10.3611706885415	10.9716324351354	10.6946263007656	11.2042478596116	10.898311073712	11.0573942883728	10.5987203415382	11.0275398470388	10.9837769721324	10.6407225237838	11.1829020519401	10.7565064165659	11.5474283252831	11.4907711047925	10.9450143419258	11.0438845551269	10.5203236533843	9.94909849494627		10.9045298473635	10.7801926864994	10.6025978488503	10.9324889534639	11.3201598601964	10.9245875896423	10.6926460891937	10.8961083342133	11.397759108637	11.4108474403297	11.7359699414383	11.2899772773514	11.2730822669363	11.2372087593543	10.9989716788338	11.5171894272207	DARS2
14.4233708303378	13.3824559632026	12.7852128656916	14.9993120524773	14.8549746215987	13.4934606328799	12.736594700944	14.0732213915644	14.3426781847266	14.6650757298082	11.7908312262313	13.4054085447144	14.2348783118479	14.8953862915543	12.5461661575875	13.7398240376288	12.3420244367782	15.2178504720607	13.7794304334762	14.2875580783042		15.8297506480518	11.7282118698474	12.2861934414213	15.98360608427	15.505245169363	14.1347651679691	14.5438325132617	13.2706615374339	14.3270464512001	13.5177621235851	13.7137585448603	15.3733145239736	13.7758779688712	13.2397743857781	12.7130580831582	13.9433545787279	14.0890806108137	15.2614326964687	15.2797242659471	12.113585795904	12.4341491771402	15.1374786733026	15.6952072122264	13.8991987811761	14.1493802505785	13.3893009088406	DAZAP1
15.9288421315328	16.1621907083113	16.3217152568049	16.2498498109285	15.7379870421663	16.5752328136804	16.2297248774981	16.3408176906462	16.080716780508	16.6152926552012	16.3510886301749	16.3619186404089	16.5467279000816	16.9945662905174	15.8985729012328	16.4166640729999	16.8798385253352	16.702956679034	16.2719660450835	16.7312676147896	16.7771551340013	17.1586644819133	15.345786555905	16.3990719176371	15.8505836631595	16.70176698913	16.0517443580895	16.443830206158	16.0117016739378	16.6487914779977	16.2813914563019	17.1926034210914	15.9476852898281	15.6471604942113	16.4982236825258	17.0093656755419	15.8897149040232	16.2046202714727	16.7960350633017	15.9712611647248	16.2596728897183	16.5017580122061	16.6320819093353	16.8424319149939	16.034183898784	16.433156858484	16.476236991061	DBI
11.0900066292871	9.85476318703015	11.4042584476154	9.94678332768217	10.2777065572043	9.96757728863618	10.7044280944002	11.4037539086853	10.8808315634862		9.83435310966268	9.8735653349531	10.5925515525904		10.5192126928331		10.4996864858355		10.6102058188821	9.53395039266285			10.0805346269569	12.039266758093	12.1196231166917		10.6233854237142	10.3275611713227		9.91428710360552	11.5574349588591		10.2266852423706	12.396505895501	10.2068246627022			12.7373329754544	9.67989437429972	9.33754882723952	10.8533175703333	10.2839118893768	10.7736273356811	10.6086912869306	9.88897900987288	10.390593829914	9.32208486831458	DBN1
12.398025269594	12.0297032084234	12.1141997644011	12.0483765549534	12.4171799935739	11.6002625033429	12.1717491961755	12.4227161850745	12.178054678414	11.7585816298586	12.0938672709039	12.0109703189403	12.0659991437246	11.8782048456734	12.3337618258564	12.1474886609906	12.2798830212574	11.9123247716104	12.0383950386375	12.2846158682059	12.0676129943639	11.8543512571999	12.3443486277361	11.7522516734063	12.0563893763662	12.0420605776196	12.1093238494354	12.2659353743872	12.2507088032483	12.1216878491104	12.1892606241293	11.5072023887218	12.0498629614652	11.8752663950748	11.8795057633068	11.8862481084423	12.2598520950491	12.2736164622196	11.6603141440238	12.2720190511133	12.2433185315237	12.3200450000767	12.0377799749018	12.1657886834209	12.1093440593674	12.3430777970878	11.5869667422996	DBNL
11.8123990969027	12.5712879807956	12.2692249429322	12.4041851295234	11.9679635982962	12.0359158076468	13.138187716733	12.4829937254038	11.867636239171	12.6855909433646	12.8736145968609	12.8985371317341	12.1832024487168	12.2919162183914	12.2076984301953	11.3720422339291	12.626820446362	12.5957028028463	12.4157403904977	12.4461644539816	13.4442062056867	12.6935018868647	11.8520913499626	12.8661267390787	11.5138506636591	11.7915809690312	12.4063585098493	12.295856770196	12.4782030818028	12.1386855466585	12.4370417070764	11.814907840007	11.7738731443354	12.2609412031395	12.4631361855977	12.6703399195997	12.3354196365731	12.0106299542704	12.5616921711814	13.320001685285	12.4192170545681	11.7606269520514	12.3125926953504	11.783454700507	12.9443172344111	12.6294093069713	12.7462930016877	DBT
11.3795703796566	11.6633569627972	10.305903995669	10.3750248251248	11.0137467481423	10.6594248139462	9.69351360703265	11.0326534793282	10.9658694809428	11.2954122296369	10.1105425007514	10.9261476729587	11.6157722417042	9.71032989814912	11.6636462848362	11.2711215273305	10.7852083070344	10.684297685087	10.8955182622926	11.371012713453	9.57692522152584	9.77083552536325	11.2589089344913	10.842819061797	11.2341687577675	10.7647087773557	11.3231269636895	10.5757725038617	11.5118960236242	11.0280226632048	10.7390987071073	9.92324540963796	10.9718955917895	11.1544958684648	10.4956586260996	9.25603994916925	11.6113670545492	10.8033275754656	10.8828560919543	10.5705734688889	10.7796717762632	10.8709816207481	10.2318884185385	9.92750822473224	11.1188150153629	11.3849556586566	9.49798661274916	DCAF6
10.626310588755	11.8867016474182	10.6996252583185	10.7736899164721	11.1407422245522	11.5310470075955	10.418154007731	11.7554074987905	11.1625957516312	11.8780215005015	10.5128748735854	11.1644099871476	11.566668044314	10.7545124001027	11.8163163832612	10.9739878411953	11.5774606307146	11.6103623452298	11.2781478765909	11.2999064586627	11.1114770388812	10.233960553879	11.4313099790188	10.9851783623642	11.4102678486355	10.0425091651568	11.8133907719446	10.9615163915166	11.1662725965143	11.1314206317398	11.3407399498002	10.7850274425452	12.0384099907952	12.29195908386	11.3078532490125	11.2277184008999	12.0025643792363	11.3428097466171	11.0467286040556		11.5410731840496	11.6409403533354	11.3820364625885	11.6593647181535	11.6887048673101	11.5187141509485	11.19921411965	DCAF8
15.1674632733972	15.0923537693149	16.4402439507067	15.2169147202239	14.8353955764348	16.2964678164197	15.4644682596201	15.7691471472277	17.0099990565485	15.0465635442102	15.1254646659347	15.7512574516525	15.8483861989262	15.7518261296466	15.9531918410103	16.448296424215	16.5458625560421	14.612169900181	15.3058285790678	15.5290043604475	14.6160136391128	16.3345848736557	15.9424696552657	16.8354959520973	15.2348598173568	15.3991695168715	15.2752666043771	16.4492794206841	15.4852118214991	16.0013971870577	16.1012689517241	14.9925062473964	15.300688301864	16.921472684704	15.7138954681956	15.3704423453096	16.0519273461158	16.5638326592351	15.0032781524823	16.6411324853688	16.2937477062829	16.7107100294395	15.8241131676946	16.0015911724407	16.1739750598425	16.3449716193223	15.9082195057919	DCN
10.2920057382142	11.0218445329512	11.2883670267801		11.2910113241915	9.89492001879449		10.8470658198296	11.33195768908	10.8317715501724	9.66930495400397	11.2112923384126	9.91170038445181	8.81781945526895	10.493820319558	9.89561146075058	10.4580754483173		9.87229542056168	10.0577280198122	10.4952862534686		11.4308236717388	10.501755462067	11.3267557906143	10.4868877915021	10.5637339496182	11.0620351138584	11.3234190778003	9.94566638717134	10.0908006786986		11.5384403789015	11.6862093723404	11.2956743996835		10.0793332549236	10.3514371277731	10.8416210368943	11.7490909068289	11.6672347521857	10.576422262053			9.12369963061309	10.0461515296563	9.95490737255361	DCPS
12.3333223474883	12.7282911273238	12.3766566836265	12.1941579142226	12.2532593243626	11.7009895803926	12.7391905231506	12.0369350047004	12.6835996096578	11.9077480447327	12.5766414560296	11.6126441776354	11.9043398840391	11.1499071770867	12.7460127922508	11.0714807395819	12.3859260112055	12.5866749033304	12.1443414969962	10.9930487441101	12.6789130962863	10.492854540349	12.741886314224	11.8968785275603	12.4337832415445	12.0622898680924	12.5343322265036	11.2605187726961	12.6719131379324	11.6490524191044	12.6912057383048	11.6417095054667	12.6427034376348	12.9032365212477	12.5492674888653	12.6158770025467	12.4717343072702	12.5235171529474	13.0531173734287	12.5233821785885	12.5177322094947	12.1314322367354	12.5288293097721	12.445798955749	12.6158871026108	12.307577273497	12.3215396261176	DCTN1
13.3358068885117	12.7946179212567	13.5945371188286	12.9291937049459	13.4820368246943	12.803859534073	13.276158546392	12.8014737496657	13.6314815439743	12.905248356887	13.3974071762663	13.3319503924241	13.1353565958541	12.2476465754696	13.4521774684351	12.481654284451	13.5175659299956	13.2913539211701	12.7841745806002	13.1799766171064	13.0172761327665	12.3753710651929	13.3355238584573	12.6847167804293	13.4828140222526	12.3778352624815	13.2460730937113	12.6206069637244	13.5619891042419	12.7334118262514	13.4250322870206	12.5994549990119	13.1501431924444	13.1196172863474	13.1577171782307	13.3834264402558	13.246277881966	13.2639342489849	13.2621158780259	13.5318676243341	13.3310555122948	13.4217406823718	13.4460883388987	13.3561785076908	13.0872101034938	13.1679688595674	13.1466619857923	DCTN2
10.0765646340536	10.9304431239122	11.3138957914034	10.1336929817073	11.3505317728238	10.9240343271654	11.0121215885894	11.0219689784388	10.2603136385975	10.3688420194168	11.5416134763574	10.7631326080827	11.0301235089018	10.5252465274172	10.8431984648621	10.4811135170427	11.269772947	11.5086555507934	10.3321935916692	10.0452911102618	11.2880644201524	10.073748949574	10.6914853953261	10.2316060046765	10.8331248152241	10.1871489604685	10.7320298302973	10.1555533601528	11.4927435038669	10.6744911799702	11.6405654392656	10.4098110272387		11.7383298218975	10.6691696457899	10.8345997244341	10.799771106587	10.9420746821695	11.5548346308454		11.0498230379289	10.6028221349954	11.1131558278519	10.8825804199186	11.0738154634382	10.5475022851526	10.7365589528778	DCTN4
12.2297176418524	10.3347760210763	11.5623999343662	11.3741108212008	13.638027355882	11.185843107121	11.2777216256497	11.1870912806131	13.3333920813735	12.3924832940395	11.3041087650447	9.96689360957651	12.2301987040997	11.7831821122178	13.2320538614872	12.3609680365432	11.5386821214986	12.0723922662641	12.2121289968078		10.6094611529873	12.2339428733406	12.9577585736508	10.7388917020461	12.1129029109629	11.6198898485361	12.7005779792832	11.3691071268965	12.8213204567622		11.9151011750521	10.5212798825663	12.250441215447	9.25936776527471	12.6207107224287	12.3746968907901	11.8811645419819	11.1088961281478	12.3102211740025	12.2739990872912	11.829274431984	11.0909085305678	11.8637788278898	11.4637331049127	11.579487842129	12.5265543933176	12.276309616316	DCTN6
9.26183809019684	8.76764176108135	9.11665877259061	9.39654906684615	9.61705815086407		9.26271129376449	9.06427509726313	9.51794307991668	9.58723397537101	9.15136248436547	9.12913662108979	8.72941260260476	8.75474897370812	9.9800229613055	9.12086367369332	9.4247918702656	9.79365104468744		9.42914321291646	8.98715448451459	8.95148541536218	8.18418323216844	9.25204910435735	8.35333748229585	9.6180842395647	9.55329128873552	8.25196756379945	9.47566961453972	8.51875404116429	9.40777207182558	10.2198283105534		8.48821878088174	9.26664810236048	9.8808500225386	9.89918579101806	9.0650672492315	9.56665196338006		8.3068648330142	8.29997303457281	9.49525362632178	8.85252210493557	8.90312323355659	9.3777962379116	8.86330990846215	DCUN1D1
12.9867929762326	12.7081345377948	12.3616650265161	11.8932670435815	12.8615970020931	13.0484571705416	12.3534912315934	13.5658726197759	12.7230950588407	13.0074948731785	12.5412640395424	12.9120838182058	12.6697738528855	12.3878233579688	12.9933622944854	13.0476549119566	12.3673131284217	11.8608244460171	12.9989276538433	12.7528891075237	11.66410235915	12.4987516912537	12.448370478243	12.6252485332223	12.7868021253556	12.6651906816841	13.3915188749977	13.0227039737304	13.3020272196787	12.9808276121791	13.2155866694564	12.1494983178056	12.1803766833816	12.0221988856924	13.0024822711516	11.7510178880389	13.4947734356862	13.0628798436727	12.5377125690873	11.7280236435709	12.711035878624	12.9236778599574	12.1982759244808	11.9042718361262	13.1758035853162	13.072689449702	12.4395088327687	DCXR
14.2905740398772	13.5276472073481	13.8032794732118	12.9172239344314	14.2954523823108	13.1018865999454	13.8033736270126	13.4976269645369	14.1716619236844	13.2576976389418	14.2545807050004	13.0058873248764	13.6774298634758	13.3491470017667	14.2248935967502	13.5426565072133	13.945308959211	13.6618236266626	13.7227846302934	12.8152795442739	14.2013317511935	13.5544818149083	13.8899254341496	13.1609214141323	14.103001775686	13.7946074689392	13.564296840884	13.4512412601437	14.2647673012887	13.7574660031799	13.8783108332399	13.4588051284988	14.4087996654703	13.8205034017369	13.8096468173541	14.0448656931558	14.2664704470394	13.8328725044605	13.7845147554079	14.0447468970122	13.8334019080362	13.3788206468467	14.5185840030614	14.345384946272	13.5803732845391	13.4133249114884	13.7832974270301	DDAH1
15.1223627457428	14.4386921730212	15.1478654142233	13.5720411968931	14.9509630536291	13.4796089691148	14.0551565298721	14.0866966025355	15.7726376186361	14.4425830595369	13.9726073294728	14.3197129973903	14.7028420552874	13.670442543635	15.0981546452488	14.6630633785694	14.5165115443661	14.4714430421025	14.1896808865668	14.2889982017807	13.0609179094268	13.9529944363734	15.0211685951885	14.1752658309761	15.1276833392186	13.7307099161431	14.4198622252617	14.3823107480005	14.9619611790676	14.2459355771137	14.4943191467821	13.9263778661452	15.0481440869989	14.9149553361438	14.5544180066275	13.9537166626437	14.578824271893	14.9014336324621	14.2598490308163	15.4692302788579	14.510359157301	15.1506317440616	14.1039192873116	13.94201280339	13.5143062307825	14.2875392898333	14.2672299440363	DDAH2
11.8339438528694	12.5836119612099	11.8071517463251	12.1061246840517	11.6111877807835	12.4757856577502	11.5783495657696	12.1036582753811	11.7836090138053	11.7297266042563	11.9291380966678	12.0958175556772	12.1390161094839	12.3652859472082	11.8511954668407	11.9790256227635	11.9058783947977	12.137870829998	11.8566455389882	11.8528293772346	11.9878407594706	12.303060222575	11.9155859930776	12.2073957406502	11.561812933192	11.9085964007931	11.9847048214237	11.7208117826211	11.6222582771737	11.9607510118361	11.8147984166402	12.7027845290834	12.0691873700361	11.7552212885428	11.7372175465284	11.7048394570112	12.1161919582586	11.6663928169034	12.2344163668203	13.5185680049674	12.0692902743984	11.4424663592458	12.0530109532671	11.3499086236524	12.3217317843347	11.8290627305361	12.050313352037	DDB1
12.59883473595	14.5370507604594	12.9533538240064	14.0911463593948	11.1639736555193	13.6182859084866		11.7881786933306	13.8557555914685	14.2156100668909	9.1638430239747	12.5714281657794	11.2323369597225	12.5527074119154	12.4681555190141	12.8788619131295	12.1516713118977	12.7505758802957	11.3049510172824	13.0973323372281		12.3222917444623	11.6965596396418	13.9869012777773	11.6532386530613	12.9366259767068	11.4198920908336	12.4682712254106	12.7640638384736	13.6593902735595	11.9314407160421	12.2782232334555	11.4909577656529	13.0997194829056	11.7690190668166	12.2110829069184	11.850619689905	13.1644416268427	11.6324047850313	14.0441853311017	11.2816495393579	13.5732443689179	10.7102670118176	10.2841373317073	11.7004182547041	12.8196606221786	10.3027395657235	DDC
11.6994329378586	11.9379068265021	11.6559483630045	11.8561921759754	12.1629254158021	11.9161724208784	11.7619814022046	11.9186283776658	11.7097983204574	11.6452563112451	11.9273402198623	12.6349153092305	11.9285759622938	11.8015915068716	11.4842338398497	12.2451051190064	11.1898894455839	11.8131551857345	12.0170462699862	12.6536556730066	11.9918662623225	11.8731952381896	11.7771681832894	11.7360277155132	11.7493829587589	11.9888436959086	11.8021031621145	11.7671560646786	11.7994849332818	12.0736582949391	11.5271656889481	11.6007575844389	11.8204344925423	11.6885911441431	11.7400394427548	11.4943314459686	12.2349870552836	12.1155763674446	11.873897255041	12.2199583384371	12.0503253936401	11.9503422661388	11.2594310070099	11.3382036657287	11.8826941361715	12.1609759922054	11.5881083377134	DDO
11.9398899569121	10.9596487397975	12.4045676735751	11.782419965975	12.6839701052346	12.5296137575102	11.7688220819887	11.782780512475	12.4116145460742	12.0233833709582	11.4345798645233	10.2432795051588	11.6707751278992	12.2690791644114	12.1623867198889	11.8691962894748	11.9129182963214	10.3460134581484	12.3170786039096	11.7606731788701	10.4324800703927	11.9954228506891	12.0383157766396	12.4097231463054	12.9120176236169	12.3720639512876	12.1027195766754	12.6126027499834	11.5781546624936	12.3262145141601	12.5417828129919	12.4572933034148	12.5056356173943	11.4046069474553	12.4081565002799	11.2845390002307	12.0589658188658	12.0947614357015	12.4427233052917	12.2057241409641	11.8660305811352	11.9707199352307	11.4231720724539	12.0719148896447	12.0108244793573	12.4008615864383	10.8973491730617	DDOST
17.0696069606762	15.6575730268429	17.990902250791	15.222040358782	17.5197153466908	14.8105425863156	17.9750547494453	15.0736443962616	17.3967190296963	15.2760903262332	16.1963693233764	14.9526322896169	14.6632008522395	14.9076186103058	15.4222991788521	14.873080028514	16.3148385704497	14.2639823880448	15.3014638721009	15.0342735476277	16.2783844562726	14.9098848666038	15.788828228441	14.5938924664372	16.4376023926225	14.2703008688204	15.647718207324	14.5556859143556	15.5929128719552	15.6378624005254	15.1521101675419	15.3952007200156	15.3050357342234	16.749378126971	15.6302480342643	17.6083247886538	15.9241379574108	17.4823045524735	15.834040266649	17.0167211389197	15.5959069674336	17.5099169422707	15.6902073427049	17.1207253695827	15.5963002816549	17.3151899831692	15.6045788372533	DDT
10.5044154780524	11.1230492057921	10.0709031102056	10.2983786043486	10.4439009697839	11.1419640360817	10.2177082616169	10.5594762037704	10.5823757766844	10.6694841938917	9.90241371638242	10.6798743210592	10.4042388075875	10.5580184087302	10.6192347732709	10.2977717662456	10.6207519345456	10.5094517927534	10.8615002981404	10.6189243882604	10.70276358607	10.7567704113143	10.5966924926687	10.7787414563988	10.0812155151276	10.4803954096952	10.4837496671131	10.3764859561198	9.97472542935168	10.4626872238737	10.5192102678462	10.8196854706616	10.4883871241233	10.3985815406495	10.5005686978012	10.7307163063085	10.2771977731801	10.9611316870095	10.8677764475392	11.5924392705168	10.6755893613754	10.7724976993022	10.6946898304547	10.5212520843756	10.6121275585833	10.7974065670331	10.4359853458396	DDX1
11.9252243669959	12.2306223093408	12.6527529771378	11.6756779264056	12.2311341388391	11.8176388507803	12.7259324367032	12.0648925509792	11.9281830410947	11.6393189759355	12.2207709989801	11.8802425567566	11.8700333395879	11.9518318871756	12.3960444777498	12.157166529973	12.2317279363799	11.5672467506466	12.1289487297032	12.0777397479835	11.7190006810573	11.9504060663041	12.3240684274445	11.9973985992374	12.1364488569422	11.8212444237858	12.2607854096947	12.2915952482791	11.8093181655922	11.9143419401367	12.4061560054808	12.647306689166	11.6935682586466	12.3785465534251	11.9619290509894	12.3348556237438	11.9389354306082	12.3019803802087	11.7700543996691	11.6627571098379	12.3047022737814	12.2247670193269	12.1954681495022	12.3981694413645	12.174909261298	11.8341317502847	12.2777002143183	DDX17
10.1909745903009	11.5444736653359	11.4014432697801	10.625850714071	10.6720729098338	11.3892750621938	11.2090895552517	11.1361411288305	10.1414647347588	11.0917408111003	10.9693051980658	12.0931743280499	9.87561291633691	10.4174540220659	10.8772087156742	10.7058010835719	11.188830860584	10.1316371006119	11.0743448618116	11.67816078777	10.4054259598447	10.4727364137868	10.7849743304964	11.5688674392132	10.2707130751342	11.0508439685004	11.1927353700131	10.2060986055133	10.6633158645877	11.6586575119384	11.2942901626707	10.6296076268441	11.2289924507798	11.2857556857007	11.1006427335439	10.2623094249816	11.1025588805326	11.5356363798541	10.9183297256873		12.0573086909184	10.8266827705402	10.616065091173	9.89522516840949	11.7262183383019	10.7677228729031	10.3608779679309	DDX39B
9.69232631543099	10.8867539019049	10.2765336614194	10.7215197619204	9.18658488202648	9.92417460549159	10.6545800663047	10.2498899587764	9.98664746144789	12.0287309681959	9.75292653779249	10.7034080198252	8.92965829369706	10.385515536816	9.57644422177424	9.44846219493779	8.88130197401618	10.0106184709338	9.76149988405891	9.2034444534744	10.146684924108	9.8003963870631	10.9307780042192	9.90663428325893	10.1271332232918	10.6416636020544	9.79636151543461	10.9782911891498	11.4860280240703	9.75078346957613	9.86992857018575	10.276500472785	11.4721122581477	10.2137201324668	11.512748156243	10.0794261783397	9.89483640695813	10.2447392960807	10.8193947432489	11.5022868027015	10.0174903689402	10.2116608323589	10.8211133423103	10.3114151700716	10.0423449117756	9.65606288699049	10.9618521171844	DDX3X
10.9929447297668	11.1005942747736	10.8987623982303	11.4957061790044	11.2286959661618	11.1137147904247	11.144297046568	11.0306089134684	11.5056660298183	10.6467414165469	10.8620915097366	11.4460016493686	10.7063135695338	11.5756960055243	11.1081555268813	11.0302218875707	11.0666382369563	10.9013474958822	10.8157363277228	11.2528049284145	11.2721373577929	11.4032102767733		11.6359752115843		11.212201618649	11.2951530146068	10.3027903859076		11.1237727535405	11.3243551863616	11.5077079122423		10.8223243534565	10.6905434155689	11.195164547147	11.6244306750166	10.5634610272397	11.0880388993882		11.380672392435	11.4641152827307	10.5807428123733	10.7003541445274	11.1948938425551	10.8971641241533	10.8603423184378	DDX6
14.4360762497031	14.5345324585964	14.2332040044786	14.7476579946754	14.4092076901503	15.4363176883857	14.5649993884967	14.403021641183	14.6121599097894	14.7345588923562	14.416198522655	14.5236449367043	13.9508981029018	14.7400815426235	14.1364314841659	14.9686796398479	14.3746157009078	14.3943554249415	14.5829035749317	15.3077525234609	14.2594716949842	15.371133129403	14.1799005062581	15.5876559221791	13.7387965307073	15.3046420233244	14.0101872763419	14.732053853025	13.982800812948	14.5913302531404	14.3897536105833	15.1908381458914	13.9802508984693	13.6356990826194	14.1638940993776	14.4693211955485	14.2910415150183	14.0338297055943	14.7824318972043	14.4941656483196	13.8121767324441	14.1470977096633	14.4430536149478	14.6424316023134	14.4325898363821	14.3771778868961	14.3717074777108	DECR1
10.8669357385078	10.7666651653842	11.1316529893019	10.214706621044	11.0799184058417	10.21651779076	10.2426228899541	10.5666122058633	10.8561669128754	10.8696944491159	10.2359075626161	10.2757035881854	10.4382914409233	10.6864662453844	10.9323456031168	10.1327985225934	10.7651150628314	10.1224848540818	10.4244141805532	10.6068650214147	9.98435415811217	10.1031848840513	11.4905713664037	10.3278130852669	11.952096147547	10.0691275171253	11.1902860053101	10.6760602592674	12.0172454809565	10.2114870239442	10.7248889107546	10.2937264505905	11.4390927059245	10.4202175688046	10.9933425824586	10.2615002894901	10.3139207289212	10.5625168900901	10.2498865254598	10.4691735362993	10.6091800441453	10.1759336746125	10.7385119613138	9.93411184868598	10.6769572597805	10.2876111776639	10.7325174160103	DENR
10.8153154990326	10.6361434984387	10.815655008132	10.3843133244522	11.1078342064499	11.0854995521025	9.67740062438036	11.3481764276552	11.3526138617843	9.8956881614876	10.7387922500156	10.6621787574718	11.2514841261888	10.577498597117	11.3324491982112	11.0109831557597	10.3210990649208	9.15938521604221	11.3486704429284	10.473656435032	9.37485870404546	10.3600779671721	10.8772880210424	11.289552880206	10.6788220471307	8.83088259407245	11.2513980900151	11.0381118283748	10.1594023147084	10.9760872937077	10.8853705719528	9.77110603918301	10.5698605515881	11.0034356506678	10.2909801648719	10.5746362832654	11.2892778876042	11.5532476039721	10.303999973075		11.0079820989209	11.2189668023672	10.5592997970094	9.85916520451273	10.7192809343164	11.0963102474941	10.4243628316175	DERA
15.5552422842815	14.9556020432252	17.2406491333173	16.1250090432072	15.4508485971819	15.8349946936863	15.4088546393087	14.9815352296217	14.8210764874243	15.6453160491482	15.9987292301491	15.6250564526947	14.7562036036136	15.8372862166832	15.3657422118636	15.4474035368922	14.9922797173127	15.862270250914	18.295163414477	15.3997095920902	16.4020482389698	15.4753539171664	15.3078010695196	17.4081472631311	16.4074401207808	16.1431512038621	14.9435840891053	15.2360447054871	15.9166441568487	15.3077031772908	15.7489650042581	15.7369390650112	15.6825546353519	15.7914968104005	14.7244839836451	14.3913902283583	15.2190956771262	16.6142246587339	15.2937714537311	16.262343843813	15.1365662098144	16.0534746584937	15.3065521916385	16.6224402721176	15.0839501516299	15.1715420416811	15.2274933577687	DES
11.640474154543	10.2729024443298	11.0249991100602	10.6642247852337	11.5909642760923	10.5792627599673	10.0644681969512	11.1868574138329	11.4592048497103	11.2967567887269	10.6198975996694	10.8569354484107	10.2415310987725	10.6950743725432	11.4852281880184	10.5718088177625	11.4058427338997	11.0892072297249	11.2069803979833	10.1423682664637	10.0975946892251	10.5559512426899	11.4457547233036	11.103892296847	11.5522984794769	11.0525150297089	11.2630886981046	11.1415441762739	11.6630802923896	10.7338903817617	11.2655130067931	10.7081966984383	11.5425058290217	10.8676868297036	11.2047234128831	11.0707107013082	11.5660199706396	11.2881941503238	10.8097690439249	11.8125068568842	10.8460400363364	11.3694627516808	11.0769482623709	11.5016342138345	10.713908715254	11.4051444266345	10.6439150016328	DFFA
8.77520836562535	10.0969507784402	9.58541957359294		9.77340084571648	9.77384534216284	10.3019438279291	10.0939972131311	9.55102235984779	9.54942279366416	9.70633131435767		9.72317206360973	9.56838257025754	10.061165570394		9.85381268971292	9.97951244200866		9.70725986854011	9.9590373394602		10.3782659987781	9.91335114336081	10.1907291418776		9.89240158356477		9.85435197577545		9.15570873191794	9.38441233066922	8.89734985236092	9.9148272604503	10.169591019328	10.0065129566981	9.39749130365481	10.2267479795432	9.9138891470565		10.1475941856934	10.1183590033199	10.1964346482261	9.62352629857928	9.42495565939914	9.29504347967961	9.97290599427649	DGKZ
10.9097878148667	12.5402432527749		12.3417061609961	11.72925392466	13.3274118214545	12.1070141794299	12.4832080036569	12.0144882074976	11.9825159564249	12.7490322059262	12.8686211518541	12.2714560416262	12.7733321792033	12.500041178273	12.3440150981945	12.7654155431198	11.0302462773779	12.9181167275706	13.2913930630876	13.1441826134592	13.0381300888198	12.1391200149484	13.4103539841819	12.3312504949861	12.4583600681743	11.9259316084642	11.2480439913843	11.420160590316	12.7085111505784	11.9773584454382	12.8710058065699	12.329754400129	12.4438032880208	12.3831623666007	11.5378803548055	12.1478469395047	11.1638955984944	12.8213705806989	11.0660984529493	12.2573579144084	10.6477787137397	11.3688898349642	11.2257743747447	12.2662982437082	11.5212701983564	12.2631364806089	DHCR7
